0,1,id,file
-1.7136164903640747,10.215764999389648,233,images/233
5.842825412750244,-3.9016425609588623,232,images/232
-4.381592750549316,12.121064186096191,231,images/231
-7.289595127105713,0.4877634346485138,230,images/230
1.7478601932525635,-7.146248817443848,229,images/229
15.582565307617188,-7.671751499176025,228,images/228
3.6711676120758057,-0.6633198261260986,227,images/227
11.703703880310059,-3.155254364013672,226,images/226
-1.9861596822738647,11.118192672729492,225,images/225
-1.8062329292297363,11.028587341308594,224,images/224
-2.2117795944213867,11.167414665222168,223,images/223
1.9257243871688843,2.76961612701416,222,images/222
0.40193015336990356,-2.664748191833496,221,images/221
-1.340522289276123,10.703363418579102,220,images/220
-4.078772068023682,11.608370780944824,219,images/219
0.9223633408546448,-7.5788493156433105,217,images/217
-2.8148868083953857,11.318731307983398,216,images/216
-7.311067581176758,0.3321336507797241,215,images/215
15.496553421020508,-7.601560115814209,214,images/214
-2.916973829269409,11.328877449035645,213,images/213
13.773072242736816,-5.603105545043945,212,images/212
0.9412730932235718,-7.2852935791015625,211,images/211
-1.1109172105789185,10.166023254394531,210,images/210
2.892270803451538,3.6436948776245117,209,images/209
2.2163138389587402,3.7329769134521484,208,images/208
-3.3238656520843506,10.981391906738281,206,images/206
-1.1052440404891968,7.764333248138428,205,images/205
15.083555221557617,-7.138709545135498,204,images/204
-4.348719596862793,12.047375679016113,203,images/203
-4.152060031890869,11.727228164672852,202,images/202
5.90639066696167,-3.8918979167938232,201,images/201
-5.909857273101807,0.4869929552078247,200,images/200
11.196414947509766,-3.4525530338287354,199,images/199
15.998418807983398,-7.2489237785339355,198,images/198
13.481557846069336,-5.288356304168701,197,images/197
10.476597785949707,-3.3967597484588623,196,images/196
-1.9512767791748047,11.108596801757812,195,images/195
-2.444139003753662,10.557589530944824,194,images/194
8.119020462036133,-4.389477729797363,193,images/193
10.569640159606934,-5.630884170532227,192,images/192
14.362882614135742,-5.938803672790527,191,images/191
-6.535217761993408,0.12820686399936676,190,images/190
-1.7685494422912598,10.236968040466309,189,images/189
-2.573094367980957,10.665587425231934,188,images/188
-6.842255115509033,0.7032287120819092,187,images/187
2.061316967010498,-5.931231498718262,186,images/186
-1.209483027458191,7.988564968109131,185,images/185
-0.9790604710578918,7.566944599151611,184,images/184
15.763907432556152,-7.011804103851318,183,images/183
2.3654606342315674,3.9538023471832275,181,images/181
16.029525756835938,-7.327459335327148,180,images/180
3.8536109924316406,-1.333081603050232,179,images/179
4.289137363433838,-1.4445414543151855,178,images/178
-3.460747241973877,11.531968116760254,177,images/177
-2.086327075958252,10.325296401977539,176,images/176
-7.249126434326172,0.10726425796747208,175,images/175
-2.8298964500427246,10.870356559753418,174,images/174
2.644082546234131,2.5907704830169678,173,images/173
15.032815933227539,-7.075657844543457,172,images/172
-7.2407546043396,0.09829138964414597,171,images/171
3.7342464923858643,-1.3097634315490723,170,images/170
2.8597617149353027,3.7023322582244873,169,images/169
12.02772331237793,-4.900850772857666,168,images/168
-6.776399612426758,-0.06130962446331978,167,images/167
13.473678588867188,-3.5953047275543213,166,images/166
14.851936340332031,-6.593952655792236,165,images/165
12.908082008361816,-4.532556056976318,164,images/164
0.921786904335022,-7.243242263793945,163,images/163
2.215022563934326,3.7558913230895996,162,images/162
1.7399362325668335,-7.364462375640869,161,images/161
2.7071707248687744,3.999783515930176,160,images/160
15.099339485168457,-7.158234596252441,159,images/159
1.7165323495864868,-7.6006059646606445,158,images/158
13.736176490783691,-5.577905654907227,157,images/157
2.919635534286499,2.5025227069854736,156,images/156
13.484549522399902,-5.298184394836426,155,images/155
-1.2370033264160156,10.45375919342041,154,images/154
-3.720285654067993,11.82734203338623,153,images/153
7.765142917633057,-0.45881617069244385,151,images/151
2.4187653064727783,3.415297031402588,150,images/150
-6.266786098480225,0.7344046235084534,148,images/148
-6.839051246643066,0.7041068077087402,147,images/147
2.820690393447876,3.8611929416656494,146,images/146
-0.8992798924446106,10.041202545166016,145,images/145
14.505172729492188,-6.182930946350098,142,images/142
14.152250289916992,-5.852201461791992,141,images/141
-7.145841121673584,0.6562991738319397,140,images/140
